id,customer_name,sentiment,csat_score,call_timestamp,Time,reason,city,state,channel,response_time,call duration in minutes,call_center,Agent,Answered (Y/N),Resolved,Speed of answer in seconds,Satisfaction rating
RBD-27984504-h-244889-UO,Valida Goymer,Positive,0,10/6/2020 0:00,0.50099537,Payments,Dallas,Texas,Call-Center,Within SLA,42,Baltimore/MD,Becky,N,N,0,0
OAL-73206135-T-223918-rs,Torrey Cato,Very Negative,0,10/26/2020 0:00,0.54,Payments,Flint,Michigan,Call-Center,Within SLA,30,Los Angeles/CA,Greg,Y,Y,64,3
JYS-06564096-1-187020-XJ,Flinn Iacovolo,Very Negative,0,10/14/2020 0:00,0.54,Service Outage,Pittsburgh,Pennsylvania,Web,Above SLA,13,Los Angeles/CA,Jim,Y,Y,20,4
DQF-64963954-X-302096-3t,Keith Hullin,Negative,0,10/3/2020 0:00,0.562002315,Billing Question,Helena,Montana,Call-Center,Within SLA,41,Baltimore/MD,Stewart,Y,Y,21,5
XCV-62951068-t-788141-eI,Stephannie Noden,Negative,6,10/29/2020 0:00,0.562002315,Billing Question,Irving,Texas,Web,Within SLA,9,Baltimore/MD,Greg,N,N,0,0
CFL-80104449-X-647641-GG,Risa Olivetta,Negative,0,10/10/2020 0:00,0.58400463,Billing Question,Cambridge,Massachusetts,Web,Within SLA,37,Baltimore/MD,Dan,Y,N,118,3
ICJ-17617121-m-694409-59,Ulla Heyfield,Negative,5,10/29/2020 0:00,0.58400463,Billing Question,Saint Louis,Missouri,Call-Center,Within SLA,24,Baltimore/MD,Stewart,Y,Y,105,2
MJV-96709965-z-669450-Zm,Willdon Ealden,Negative,4,10/4/2020 0:00,0.59599537,Payments,El Paso,Texas,Call-Center,Within SLA,43,Baltimore/MD,Joe,Y,Y,117,4
ADG-73733152-b-093036-S1,Eda Woolmer,Very Negative,2,10/7/2020 0:00,0.59599537,Service Outage,Columbus,Ohio,Email,Within SLA,44,Los Angeles/CA,Martha,Y,N,16,4
NZR-93468997-c-840621-h8,Mathilda McKleod,Very Negative,3,10/29/2020 0:00,0.605,Billing Question,Lexington,Kentucky,Chatbot,Within SLA,19,Los Angeles/CA,Joe,Y,Y,110,5
HIH-63422070-M-951594-Zf,Chariot Brandi,Very Positive,0,10/18/2020 0:00,0.605,Billing Question,Springfield,Missouri,Email,Above SLA,44,Denver/CO,Diane,N,N,0,0
JRY-09000165-a-414151-1c,Lisle O'Mahoney,Neutral,5,10/2/2020 0:00,0.60599537,Billing Question,Lexington,Kentucky,Web,Within SLA,14,Chicago/IL,Stewart,Y,Y,57,5
JPJ-20404908-3-732713-jP,Alia Girk,Negative,0,10/7/2020 0:00,0.60599537,Billing Question,Columbus,Ohio,Web,Within SLA,13,Baltimore/MD,Joe,Y,Y,105,3
IVT-03084335-5-818098-rm,Beverlee McIlriach,Negative,0,10/4/2020 0:00,0.622997685,Billing Question,San Antonio,Texas,Email,Below SLA,30,Denver/CO,Greg,Y,Y,95,5
EYW-15007979-s-230461-Oo,Aigneis Hallwood,Negative,3,10/17/2020 0:00,0.622997685,Payments,Milwaukee,Wisconsin,Call-Center,Below SLA,25,Baltimore/MD,Jim,Y,Y,19,2
YWJ-45276972-4-469979-Ok,Rois Capitano,Neutral,6,10/22/2020 0:00,0.67099537,Service Outage,Saint Petersburg,Florida,Web,Within SLA,34,Baltimore/MD,Becky,Y,Y,25,3
JWW-56492842-5-693680-Mk,Cleve Kevern,Very Negative,0,10/22/2020 0:00,0.67099537,Billing Question,Charleston,South Carolina,Call-Center,Below SLA,6,Baltimore/MD,Becky,Y,N,65,2
ZIF-45198436-6-188191-6V,Hamel Canner,Negative,0,10/9/2020 0:00,0.682997685,Billing Question,Yakima,Washington,Email,Within SLA,32,Denver/CO,Jim,Y,Y,27,1
NUG-58248349-F-143114-1P,Clarke Pankettman,Negative,3,10/30/2020 0:00,0.682997685,Billing Question,Tucson,Arizona,Call-Center,Within SLA,17,Los Angeles/CA,Jim,Y,Y,107,1
EFU-04369506-L-361372-Mm,Gerta Jee,Very Negative,0,10/29/2020 0:00,0.70900463,Billing Question,Philadelphia,Pennsylvania,Chatbot,Below SLA,23,Chicago/IL,Becky,Y,Y,90,3
WZJ-48978046-4-887260-mi,Dyanne Skewes,Neutral,8,10/14/2020 0:00,0.70900463,Billing Question,Tacoma,Washington,Call-Center,Below SLA,14,Chicago/IL,Becky,Y,Y,45,3
UPP-37729967-z-019515-D6,Maxi Cornau,Very Positive,0,10/18/2020 0:00,0.71599537,Payments,Ocala,Florida,Call-Center,Within SLA,27,Los Angeles/CA,Dan,Y,Y,39,4
VDI-12276921-v-906840-vG,Emmet Garner,Neutral,0,10/10/2020 0:00,0.71599537,Billing Question,Syracuse,New York,Call-Center,Within SLA,30,Denver/CO,Joe,Y,Y,63,5
YJN-75392639-n-688366-Jd,Codie Harsant,Neutral,7,10/18/2020 0:00,0.745,Billing Question,Austin,Texas,Email,Below SLA,24,Denver/CO,Greg,Y,N,95,1
TEQ-44210444-c-849595-XI,Felic MacGibbon,Neutral,0,10/15/2020 0:00,0.745,Payments,Pittsburgh,Pennsylvania,Call-Center,Below SLA,8,Baltimore/MD,Joe,Y,Y,39,4
QKN-03141129-r-408577-6f,Janie Wetherill,Negative,6,10/4/2020 0:00,0.377002315,Billing Question,Birmingham,Alabama,Email,Below SLA,20,Los Angeles/CA,Diane,N,N,0,0
KKA-90364569-U-821492-4j,Alex Lightowlers,Very Negative,0,10/7/2020 0:00,0.377002315,Billing Question,Chicago,Illinois,Web,Within SLA,5,Baltimore/MD,Martha,N,N,0,0
AVN-55237200-d-031477-YQ,Verine Mickleborough,Negative,0,10/28/2020 0:00,0.377002315,Billing Question,Dallas,Texas,Web,Below SLA,26,Los Angeles/CA,Martha,Y,Y,125,3
KYC-44715809-R-412227-vK,Francklin Philimore,Negative,0,10/29/2020 0:00,0.377002315,Billing Question,Greenville,South Carolina,Email,Within SLA,5,Baltimore/MD,Martha,Y,Y,73,4
DZZ-23386476-N-881391-Wj,Thorndike Willsmore,Positive,9,10/12/2020 0:00,0.402002315,Billing Question,Cape Coral,Florida,Call-Center,Below SLA,6,Los Angeles/CA,Greg,Y,Y,116,4
UKX-74117405-F-168900-2z,Kristina MacIlwrick,Very Negative,0,10/30/2020 0:00,0.402002315,Billing Question,San Diego,California,Chatbot,Within SLA,40,Baltimore/MD,Joe,Y,Y,115,2
BEN-07279237-x-654604-Gz,Bordie Feasby,Neutral,0,10/25/2020 0:00,0.45099537,Billing Question,Worcester,Massachusetts,Call-Center,Within SLA,37,Baltimore/MD,Joe,N,N,0,0
IYR-49482708-n-928286-yh,Aidan O'Bradane,Negative,0,10/23/2020 0:00,0.45099537,Billing Question,Houston,Texas,Chatbot,Below SLA,27,Los Angeles/CA,Stewart,Y,Y,56,2
CIU-30320422-7-510664-KZ,Allegra Yanin,Negative,3,10/28/2020 0:00,0.46900463,Payments,Seattle,Washington,Call-Center,Within SLA,39,Baltimore/MD,Dan,Y,Y,123,2
CER-23190423-Y-017830-nO,Omero Tomasek,Very Positive,0,10/12/2020 0:00,0.46900463,Billing Question,Fort Wayne,Indiana,Chatbot,Within SLA,14,Baltimore/MD,Becky,Y,Y,36,1
KMV-75849422-p-466187-uo,Tyler Southward,Negative,0,10/24/2020 0:00,0.477997685,Billing Question,Washington,District of Columbia,Web,Below SLA,28,Chicago/IL,Greg,Y,Y,84,5
XNU-55131608-a-968246-8S,Casandra Abden,Neutral,0,10/7/2020 0:00,0.477997685,Billing Question,Dallas,Texas,Email,Within SLA,41,Los Angeles/CA,Martha,Y,Y,74,3
TYP-77731812-S-180299-Jp,Dallis Lawie,Neutral,8,10/7/2020 0:00,0.485,Payments,Anchorage,Alaska,Call-Center,Within SLA,17,Baltimore/MD,Jim,Y,Y,20,5
NLF-54071410-J-933085-5R,Pearle Stackbridge,Negative,0,10/18/2020 0:00,0.485,Billing Question,Alexandria,Virginia,Web,Within SLA,28,Los Angeles/CA,Martha,N,N,0,0
MSP-28127900-U-130474-be,Theodoric Dolton,Positive,0,10/22/2020 0:00,0.487997685,Billing Question,Torrance,California,Call-Center,Within SLA,24,Los Angeles/CA,Diane,Y,Y,13,3
QVV-66912508-A-607461-8D,Frederick Gifford,Negative,6,10/24/2020 0:00,0.487997685,Billing Question,Milwaukee,Wisconsin,Web,Above SLA,8,Baltimore/MD,Greg,Y,N,28,3
ZRP-11057740-s-473804-Ut,Freddie Scrowson,Positive,0,10/10/2020 0:00,0.57099537,Billing Question,Orlando,Florida,Chatbot,Below SLA,36,Chicago/IL,Dan,Y,Y,13,4
CCH-54775144-Z-449750-Kh,Hedvige Ferrai,Very Negative,4,10/17/2020 0:00,0.57099537,Billing Question,Kansas City,Missouri,Chatbot,Within SLA,11,Los Angeles/CA,Martha,Y,Y,100,3
RXL-43846246-0-138954-ik,Burnard Ainley,Negative,0,10/25/2020 0:00,0.592997685,Billing Question,Huntington,West Virginia,Web,Within SLA,41,Los Angeles/CA,Jim,Y,Y,119,3
VZU-95931896-I-858746-MV,Madella Loadman,Negative,0,10/24/2020 0:00,0.592997685,Billing Question,Houston,Texas,Chatbot,Within SLA,24,Baltimore/MD,Stewart,N,N,0,0
LMW-81803736-a-357345-qU,Philly Wigsell,Neutral,5,10/12/2020 0:00,0.59599537,Payments,Austin,Texas,Call-Center,Within SLA,38,Los Angeles/CA,Martha,Y,Y,125,5
GRJ-87141086-e-108557-Ic,Bengt Hammelberg,Negative,0,10/23/2020 0:00,0.59599537,Service Outage,Canton,Ohio,Chatbot,Below SLA,30,Los Angeles/CA,Joe,N,N,0,0
MCQ-46179781-n-852172-s6,Randa McDirmid,Negative,0,10/29/2020 0:00,0.61,Billing Question,New Orleans,Louisiana,Web,Within SLA,16,Los Angeles/CA,Jim,Y,N,88,4
ZZI-84025095-i-341436-4b,Nowell Entres,Very Positive,0,10/19/2020 0:00,0.61,Billing Question,Irvine,California,Chatbot,Within SLA,15,Los Angeles/CA,Becky,Y,Y,71,4
DMD-23741716-x-593252-Hl,Bernadine Clewes,Negative,0,10/19/2020 0:00,0.612002315,Billing Question,Grand Rapids,Michigan,Web,Below SLA,13,Los Angeles/CA,Dan,Y,Y,99,4
WTK-05646250-5-817206-Qa,Lara Blanque,Negative,0,10/22/2020 0:00,0.612002315,Billing Question,Oklahoma City,Oklahoma,Chatbot,Within SLA,27,Denver/CO,Dan,Y,Y,94,1
VQK-94000301-I-068060-If,Dicky Korfmann,Positive,7,10/1/2020 0:00,0.625,Billing Question,Houston,Texas,Chatbot,Within SLA,16,Chicago/IL,Becky,Y,Y,115,1
AAO-97925279-N-959600-iS,Emilee Pudan,Very Negative,0,10/26/2020 0:00,0.625,Payments,Durham,North Carolina,Call-Center,Within SLA,34,Los Angeles/CA,Becky,Y,Y,36,5
XXE-63516295-Y-939168-2S,Carny Eisig,Very Positive,0,10/7/2020 0:00,0.627002315,Billing Question,Cincinnati,Ohio,Web,Within SLA,27,Chicago/IL,Stewart,Y,Y,72,3
UIX-30635565-V-860290-2B,Linn Attridge,Very Negative,0,10/25/2020 0:00,0.627002315,Billing Question,Dallas,Texas,Web,Within SLA,37,Baltimore/MD,Becky,Y,Y,51,3
HJC-46606265-k-843366-M8,Pammie Broek,Neutral,0,10/27/2020 0:00,0.65,Billing Question,Montgomery,Alabama,Chatbot,Below SLA,33,Los Angeles/CA,Diane,Y,Y,11,2
AJF-78028680-9-536390-pq,Zarah Pierson,Negative,0,10/20/2020 0:00,0.65,Billing Question,Houston,Texas,Call-Center,Within SLA,29,Baltimore/MD,Stewart,Y,N,101,5
COI-36101282-O-852428-tA,Willi Abbatucci,Very Negative,1,10/4/2020 0:00,0.652002315,Billing Question,Santa Rosa,California,Email,Within SLA,37,Los Angeles/CA,Stewart,Y,Y,119,3
XXV-62998127-u-326926-LS,Gelya Titterton,Very Negative,0,10/22/2020 0:00,0.652002315,Billing Question,West Palm Beach,Florida,Call-Center,Within SLA,21,Baltimore/MD,Diane,Y,Y,64,3
GPB-15639086-B-746058-iG,Robinette Van Der Straaten,Neutral,0,10/17/2020 0:00,0.65599537,Service Outage,Augusta,Georgia,Chatbot,Within SLA,11,Los Angeles/CA,Martha,Y,Y,12,3
TVY-54063631-c-850086-dv,Anet Donne,Positive,8,10/22/2020 0:00,0.65599537,Billing Question,Los Angeles,California,Chatbot,Within SLA,21,Los Angeles/CA,Greg,Y,Y,118,3
TBM-56926550-U-932526-WL,Everett Florentine,Very Negative,2,10/12/2020 0:00,0.66599537,Payments,Kansas City,Missouri,Call-Center,Within SLA,26,Los Angeles/CA,Greg,Y,Y,107,2
AIH-40441790-l-569865-BF,Filmer Diviny,Positive,0,10/20/2020 0:00,0.66599537,Billing Question,Manassas,Virginia,Chatbot,Within SLA,26,Denver/CO,Martha,Y,Y,122,3
HQI-03770564-q-088037-iY,Ray Cestard,Very Negative,0,10/9/2020 0:00,0.67900463,Billing Question,Albuquerque,New Mexico,Chatbot,Within SLA,10,Los Angeles/CA,Becky,Y,Y,41,4
GUZ-04664460-E-949571-LJ,Napoleon Warsop,Very Positive,0,10/9/2020 0:00,0.67900463,Billing Question,Sacramento,California,Call-Center,Below SLA,23,Baltimore/MD,Becky,Y,Y,22,1
SEW-29244105-5-865122-z9,Tomasine Boughton,Negative,3,10/13/2020 0:00,0.70400463,Billing Question,New York City,New York,Email,Above SLA,33,Los Angeles/CA,Martha,N,N,0,0
IFQ-24637404-M-323045-hG,Wiley Porritt,Neutral,7,10/28/2020 0:00,0.70400463,Billing Question,Houston,Texas,Call-Center,Within SLA,17,Baltimore/MD,Martha,Y,Y,93,3
FQD-97572393-g-257665-kg,Randie Dyte,Very Negative,4,10/15/2020 0:00,0.71,Payments,Jackson,Mississippi,Call-Center,Below SLA,9,Baltimore/MD,Jim,Y,Y,20,5
VIK-58428671-G-794190-MI,Christiano Heckney,Negative,0,10/29/2020 0:00,0.71,Billing Question,Detroit,Michigan,Call-Center,Below SLA,39,Chicago/IL,Dan,Y,Y,90,4
PKD-29382685-m-584071-jE,Burke Smy,Neutral,8,10/3/2020 0:00,0.725,Service Outage,Conroe,Texas,Email,Within SLA,11,Chicago/IL,Becky,Y,Y,107,3
BJT-09134223-m-892958-xr,Samara Posselow,Neutral,0,10/9/2020 0:00,0.725,Billing Question,Kansas City,Missouri,Email,Below SLA,16,Chicago/IL,Jim,N,N,0,0
BGS-72694679-X-577391-ns,Cam Ortell,Neutral,0,10/28/2020 0:00,0.73900463,Billing Question,Lake Charles,Louisiana,Web,Within SLA,21,Chicago/IL,Dan,Y,Y,38,3
POQ-58290507-G-789564-PR,Jacklin Shortland,Very Positive,0,10/15/2020 0:00,0.73900463,Payments,Sacramento,California,Call-Center,Within SLA,27,Chicago/IL,Joe,N,N,0,0
IVC-01197349-8-757736-tA,Jacenta Domelaw,Negative,3,10/26/2020 0:00,0.375,Billing Question,Hampton,Virginia,Email,Within SLA,22,Los Angeles/CA,Becky,Y,Y,50,4
APO-44530862-r-836724-OX,Vivyan Hogbin,Very Negative,0,10/29/2020 0:00,0.375,Billing Question,Houston,Texas,Call-Center,Within SLA,14,Baltimore/MD,Greg,Y,Y,90,4
QYJ-55120097-9-250954-iI,Gino Rowswell,Negative,6,10/19/2020 0:00,0.38900463,Service Outage,Saint Louis,Missouri,Email,Within SLA,37,Chicago/IL,Becky,Y,Y,22,4
OEE-05744448-Q-399687-eH,Dalia Peele,Positive,0,10/17/2020 0:00,0.38900463,Billing Question,Boston,Massachusetts,Chatbot,Within SLA,41,Denver/CO,Joe,N,N,0,0
ZBC-97221247-O-043896-yL,Chancey Elsip,Negative,0,10/8/2020 0:00,0.415,Service Outage,Seattle,Washington,Web,Above SLA,36,Los Angeles/CA,Martha,Y,Y,67,4
AAZ-63205041-L-649076-zs,Reggie Bellefonte,Positive,0,10/13/2020 0:00,0.415,Billing Question,Atlanta,Georgia,Chatbot,Within SLA,31,Chicago/IL,Dan,Y,Y,89,3
DEZ-63606378-1-171168-dB,Minor Crampsy,Negative,5,10/3/2020 0:00,0.422002315,Billing Question,Schaumburg,Illinois,Email,Below SLA,45,Chicago/IL,Becky,Y,Y,21,3
KYT-29887044-e-321924-xe,Jorgan Zienkiewicz,Neutral,0,10/30/2020 0:00,0.422002315,Billing Question,Charleston,South Carolina,Call-Center,Within SLA,17,Los Angeles/CA,Diane,Y,Y,34,4
LYW-36445262-y-930025-8N,Fabiano Melan,Very Negative,1,10/21/2020 0:00,0.422997685,Billing Question,El Paso,Texas,Call-Center,Within SLA,22,Chicago/IL,Diane,Y,Y,77,2
GVL-69693642-O-420732-Xo,Anson Jolley,Neutral,0,10/22/2020 0:00,0.422997685,Billing Question,Dayton,Ohio,Chatbot,Below SLA,24,Los Angeles/CA,Diane,Y,Y,72,1
PVF-79814452-q-595294-GB,Marsiella Billes,Very Positive,0,10/13/2020 0:00,0.43900463,Billing Question,Alhambra,California,Email,Above SLA,22,Los Angeles/CA,Joe,Y,Y,83,3
ARG-65973373-Q-194971-nP,Bordy Ledward,Negative,0,10/26/2020 0:00,0.43900463,Billing Question,Seattle,Washington,Call-Center,Within SLA,31,Los Angeles/CA,Jim,Y,Y,120,3
HSI-68373977-G-774712-Va,Sapphira Whitmore,Negative,0,10/23/2020 0:00,0.465,Billing Question,Sterling,Virginia,Email,Within SLA,29,Chicago/IL,Diane,Y,Y,82,5
MAC-68085577-r-295183-GE,Sadie Broadey,Negative,0,10/7/2020 0:00,0.465,Billing Question,Baltimore,Maryland,Chatbot,Below SLA,7,Baltimore/MD,Martha,Y,Y,61,5
POV-43827069-Z-002078-m3,Fons Georg,Neutral,0,10/19/2020 0:00,0.47599537,Billing Question,New Bedford,Massachusetts,Chatbot,Within SLA,36,Chicago/IL,Jim,Y,Y,69,2
NXL-24842033-N-111182-pR,Earlie Habbin,Neutral,0,10/22/2020 0:00,0.47599537,Payments,Sioux Falls,South Dakota,Call-Center,Within SLA,40,Denver/CO,Jim,Y,N,19,4
IEJ-73789452-I-567577-5u,Linn Haldene,Neutral,5,10/24/2020 0:00,0.48400463,Billing Question,Sacramento,California,Chatbot,Within SLA,5,Denver/CO,Diane,Y,Y,35,2
FUN-82737970-c-371978-yk,Devonne Leavry,Neutral,8,10/21/2020 0:00,0.48400463,Billing Question,Pittsburgh,Pennsylvania,Chatbot,Below SLA,13,Los Angeles/CA,Jim,N,N,0,0
LBP-20594428-r-604582-lJ,Zechariah Ladds,Positive,0,10/15/2020 0:00,0.495,Billing Question,Lexington,Kentucky,Email,Within SLA,22,Baltimore/MD,Jim,Y,Y,11,3
HGR-64106355-A-704894-jk,Brad Ratt,Positive,0,10/19/2020 0:00,0.495,Billing Question,Buffalo,New York,Web,Above SLA,5,Chicago/IL,Jim,Y,Y,110,3
PPD-33006740-V-947763-7z,Maiga Le Blanc,Negative,6,10/8/2020 0:00,0.542002315,Billing Question,Rochester,New York,Web,Within SLA,42,Los Angeles/CA,Dan,Y,Y,119,1
TEW-69260367-e-696656-Z5,Rafa Trapp,Neutral,0,10/30/2020 0:00,0.542002315,Billing Question,Norfolk,Virginia,Web,Below SLA,41,Baltimore/MD,Jim,Y,Y,38,4
OVC-85270112-A-517261-lJ,Siusan Hastelow,Negative,6,10/29/2020 0:00,0.547997685,Billing Question,Indianapolis,Indiana,Call-Center,Below SLA,20,Baltimore/MD,Joe,Y,Y,40,4
DNI-52638221-x-756635-n2,Marin Fudger,Very Negative,0,10/22/2020 0:00,0.547997685,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,23,Los Angeles/CA,Dan,Y,Y,19,5
UIT-83320322-b-378614-gO,Borg Vasenkov,Neutral,0,10/15/2020 0:00,0.552997685,Payments,Bloomington,Indiana,Call-Center,Below SLA,20,Baltimore/MD,Dan,N,N,0,0
WNU-89586618-r-816601-vi,Dene Kinnin,Neutral,0,10/15/2020 0:00,0.552997685,Billing Question,Nashville,Tennessee,Call-Center,Within SLA,25,Denver/CO,Martha,Y,Y,63,3
KLP-16903998-9-203851-Wg,Ossie Colliford,Very Negative,4,10/25/2020 0:00,0.55900463,Billing Question,Houston,Texas,Email,Within SLA,24,Los Angeles/CA,Jim,Y,Y,33,5
LHC-93288580-Q-169120-aA,Jori Gibling,Negative,5,10/20/2020 0:00,0.55900463,Billing Question,San Jose,California,Web,Within SLA,41,Los Angeles/CA,Becky,N,N,0,0
HBT-05850472-1-857665-ur,Abby Mockes,Neutral,5,10/26/2020 0:00,0.57,Billing Question,Washington,District of Columbia,Web,Within SLA,43,Los Angeles/CA,Jim,Y,N,26,5
HEQ-48633577-y-412880-Uh,Laural Verryan,Neutral,0,10/24/2020 0:00,0.57,Billing Question,New Orleans,Louisiana,Call-Center,Above SLA,26,Denver/CO,Jim,N,N,0,0
BFJ-34608726-I-427192-0m,Robin Midford,Negative,3,10/3/2020 0:00,0.57400463,Billing Question,Savannah,Georgia,Web,Below SLA,22,Baltimore/MD,Diane,N,N,0,0
KLH-50910602-H-355536-tF,Hurlee Sturr,Negative,5,10/1/2020 0:00,0.57400463,Billing Question,Birmingham,Alabama,Email,Below SLA,32,Chicago/IL,Jim,Y,Y,81,5
UWB-19091085-v-028520-TQ,Christyna Mauchline,Very Negative,0,10/13/2020 0:00,0.58599537,Billing Question,Alexandria,Virginia,Web,Within SLA,23,Los Angeles/CA,Martha,Y,Y,65,3
JDD-51770699-8-418755-Td,Aloisia Leer,Neutral,6,10/6/2020 0:00,0.58599537,Billing Question,Topeka,Kansas,Web,Above SLA,44,Los Angeles/CA,Jim,Y,Y,84,3
OGZ-95047265-W-283586-12,Quent Rissen,Negative,0,10/22/2020 0:00,0.60099537,Billing Question,San Antonio,Texas,Web,Within SLA,15,Los Angeles/CA,Jim,Y,Y,42,1
DGY-77994337-M-272751-st,Jennine Sayburn,Negative,4,10/22/2020 0:00,0.60099537,Billing Question,Cincinnati,Ohio,Email,Within SLA,43,Baltimore/MD,Dan,N,N,0,0
XSR-15464051-2-027356-ut,Trever Szymanowski,Negative,3,10/1/2020 0:00,0.61099537,Billing Question,Seattle,Washington,Web,Below SLA,11,Baltimore/MD,Becky,N,N,0,0
ZOT-93312590-Q-332983-Nn,Lynnette Debold,Positive,0,10/3/2020 0:00,0.61099537,Billing Question,Tampa,Florida,Web,Below SLA,20,Chicago/IL,Martha,Y,Y,123,2
VJQ-49373848-9-566821-9a,Tabbitha Barclay,Very Negative,0,10/17/2020 0:00,0.637002315,Payments,Davenport,Iowa,Call-Center,Within SLA,45,Los Angeles/CA,Greg,Y,Y,65,4
FTK-90873597-f-882406-s1,Rosemarie Seamans,Negative,0,10/8/2020 0:00,0.637002315,Billing Question,Atlanta,Georgia,Call-Center,Below SLA,44,Los Angeles/CA,Diane,Y,Y,33,5
KUR-31573158-y-223054-AM,Darrick Wilse,Negative,0,10/11/2020 0:00,0.64400463,Service Outage,Brooklyn,New York,Web,Within SLA,42,Chicago/IL,Diane,Y,Y,117,3
GOY-92828952-j-993176-PH,Alexandros Eliet,Neutral,0,10/7/2020 0:00,0.64400463,Billing Question,Palo Alto,California,Chatbot,Below SLA,14,Los Angeles/CA,Diane,Y,Y,122,3
GRN-62528540-q-223259-pY,Madelina Ziebart,Very Negative,2,10/24/2020 0:00,0.655,Billing Question,Portland,Oregon,Call-Center,Within SLA,29,Baltimore/MD,Jim,Y,Y,21,4
EKV-41093910-p-073494-BU,Bartolemo Garwell,Very Negative,0,10/9/2020 0:00,0.655,Billing Question,Winston Salem,North Carolina,Call-Center,Within SLA,27,Baltimore/MD,Dan,Y,N,48,4
WYC-14869453-u-198853-hg,Blinni Dentith,Neutral,5,10/27/2020 0:00,0.692002315,Billing Question,Savannah,Georgia,Call-Center,Above SLA,36,Baltimore/MD,Greg,N,N,0,0
RWB-19209763-o-205774-9Y,Chuck Comber,Very Negative,2,10/14/2020 0:00,0.692002315,Billing Question,Atlanta,Georgia,Web,Above SLA,11,Los Angeles/CA,Diane,Y,Y,98,1
UCX-53680116-X-313373-tE,Leora Palfree,Negative,0,10/21/2020 0:00,0.692002315,Service Outage,Shreveport,Louisiana,Chatbot,Within SLA,44,Los Angeles/CA,Dan,Y,Y,95,4
JSI-08703232-t-184232-AN,Margit Scirman,Neutral,8,10/9/2020 0:00,0.692002315,Payments,Boston,Massachusetts,Call-Center,Within SLA,5,Los Angeles/CA,Dan,Y,Y,28,3
XAV-70406373-J-170138-Ef,Deina Glanert,Very Negative,1,10/14/2020 0:00,0.747997685,Billing Question,Pueblo,Colorado,Email,Within SLA,37,Los Angeles/CA,Joe,N,N,0,0
EVJ-97194280-T-447773-Yp,Jone Blight,Negative,0,10/10/2020 0:00,0.747997685,Billing Question,Oakland,California,Email,Within SLA,6,Los Angeles/CA,Dan,N,N,0,0
OGK-14892069-J-678228-Ho,Bettine Cordall,Negative,0,10/9/2020 0:00,0.38099537,Payments,Saint Louis,Missouri,Call-Center,Below SLA,25,Baltimore/MD,Dan,N,N,0,0
LYP-60121572-v-330047-SB,Ilse Blakeley,Very Negative,0,10/3/2020 0:00,0.38099537,Billing Question,New York City,New York,Call-Center,Within SLA,38,Baltimore/MD,Greg,Y,Y,40,3
ZNS-51422684-5-257720-09,Allyce Bradbrook,Negative,3,10/2/2020 0:00,0.39599537,Payments,New York City,New York,Call-Center,Below SLA,6,Los Angeles/CA,Martha,Y,Y,13,2
YFX-72626492-W-957207-F1,Rebecca Yeskin,Positive,8,10/19/2020 0:00,0.39599537,Billing Question,Fort Lauderdale,Florida,Call-Center,Within SLA,16,Los Angeles/CA,Becky,Y,Y,71,5
SQX-07491487-k-275154-dP,Cassius Roth,Very Positive,0,10/30/2020 0:00,0.40599537,Billing Question,Miami,Florida,Email,Below SLA,42,Los Angeles/CA,Martha,Y,Y,106,4
ZNV-70599741-5-530830-GR,Price Worsnap,Neutral,0,10/27/2020 0:00,0.40599537,Billing Question,Inglewood,California,Chatbot,Below SLA,11,Baltimore/MD,Dan,Y,N,94,4
HDW-63224812-Y-776669-LB,Tobit Curd,Very Positive,0,10/12/2020 0:00,0.417002315,Billing Question,Omaha,Nebraska,Chatbot,Within SLA,28,Baltimore/MD,Greg,Y,Y,74,5
ULM-95416475-Z-724246-0W,Myrta Dive,Positive,7,10/3/2020 0:00,0.417002315,Billing Question,Laredo,Texas,Web,Within SLA,19,Los Angeles/CA,Dan,Y,Y,34,4
IAP-99730809-G-155801-tA,Tristan Dast,Neutral,0,10/26/2020 0:00,0.422997685,Billing Question,Phoenix,Arizona,Chatbot,Within SLA,28,Los Angeles/CA,Jim,Y,Y,38,2
LOM-31780301-p-046543-Iy,Hebert Crangle,Positive,0,10/23/2020 0:00,0.422997685,Billing Question,Pittsburgh,Pennsylvania,Call-Center,Above SLA,14,Los Angeles/CA,Jim,Y,Y,31,4
OXZ-61204541-6-960124-iw,Mela Wych,Negative,0,10/15/2020 0:00,0.42599537,Billing Question,Cleveland,Ohio,Email,Below SLA,23,Los Angeles/CA,Martha,Y,Y,13,3
GPK-90987931-u-574563-xq,Ash Peoples,Very Negative,0,10/30/2020 0:00,0.42599537,Billing Question,Louisville,Kentucky,Email,Within SLA,8,Los Angeles/CA,Stewart,Y,Y,79,3
FVE-87969070-s-073378-jH,Teodoro Smitherman,Very Positive,0,10/6/2020 0:00,0.462997685,Payments,Albuquerque,New Mexico,Call-Center,Within SLA,29,Baltimore/MD,Stewart,Y,Y,49,2
SBZ-73680192-4-959657-cr,Padraig Leddie,Very Negative,0,10/2/2020 0:00,0.462997685,Payments,Pittsburgh,Pennsylvania,Call-Center,Within SLA,32,Baltimore/MD,Stewart,Y,Y,89,1
SIA-37871164-d-219191-nA,Emalee Curthoys,Neutral,0,10/15/2020 0:00,0.465,Payments,Seattle,Washington,Call-Center,Below SLA,16,Chicago/IL,Jim,Y,Y,37,5
